Franchise ID,names,date_x,score,genre,overview,crew,orig_title,status,orig_lang,budget_x,revenue,country
17,Jaws 2,6/16/1978,60,"Horror, Thriller",Police chief Brody must protect the citizens of Amity after a second monstrous shark begins terrorizing the waters.,"Roy Scheider, Police Chief Martin Brody, Lorraine Gary, Ellen Brody, Murray Hamilton, Mayor Larry Vaughn, Joseph Mascolo, Len Peterson, Jeffrey Kramer, Deputy Jeff Hendricks, Collin Wilcox Paxton, Dr. Lureen Elkins, Ann Dusenberry, Tina Wilcox, Mark Gruner, Michael 'Mike' Brody, Barry Coe, Tom Andrews",Jaws 2, Released, English,20000000,208900376,US
17,Jaws 3-D,7/22/1983,44,"Thriller, Horror","This third film in the series follows a group of marine biologists attempting to capture a young great white shark that has wandered into Florida's Sea World Park. However, later it is discovered that the shark's 35-foot mother is also a guest at Sea World. What follows is the shark wreaking havoc on the visitors in the park.","Dennis Quaid, Michael 'Mike' Brody, Bess Armstrong, Kathryn Morgan, Simon MacCorkindale, Philip FitzRoyce, Louis Gossett Jr., Calvin Bouchard, John Putch, Sean Brody, Lea Thompson, Kelly Ann Bukowski, P.H. Moriarty, Jack Tate, Dan Blasko, Dan, Liz Morris, Liz",Jaws 3-D, Released, English,20500000,87987055,US
17,Jaws: The Revenge,7/17/1987,41,"Adventure, Thriller, Horror","After another deadly shark attack, Ellen Brody decides she has had enough of New England's Amity Island and moves to the Caribbean to join her son, Michael, and his family. But a great white shark has followed her there, hungry for more lives.","Lorraine Gary, Ellen Brody, Lance Guest, Michael Brody, Mario Van Peebles, Jake, Michael Caine, Hoagie Newcombe, Karen Young, Carla Brody, Judith Barsi, Thea Brody, Lynn Whitfield, Louisa, Mitchell Anderson, Sean Brody, Jay Mello, Young Sean Brody",Jaws: The Revenge, Released, English,23000000,51881013,US
18,Jeepers Creepers,1/17/2002,64,"Horror, Thriller",A brother and sister driving home through an isolated countryside from college encounter a flesh-eating creature in the midst of its ritualistic eating spree.,"Gina Philips, Patricia 'Trish' Jenner, Justin Long, Darius 'Darry' Jenner, Jonathan Breck, The Creeper, Patricia Belcher, Jezelle Gay Hartman, Eileen Brennan, The Cat Lady, Brandon Smith, Sgt. David Tubbs, Peggy Sheffield, Waitress Beverly, Jeffrey William Evans, Restaurant Manager, Patrick Cherry, Binky Plutzker",Jeepers Creepers, Released, English,10000000,58939035,AU
18,Jeepers Creepers 2,2/5/2004,61,Horror,"When their bus is crippled on the side of a deserted road, a team of high school athletes discover an opponent they cannot defeat â€“ and may not survive. Staring hungrily at them through the school bus windows, The Creeper returns again and again. But when the teammates discover that itâ€™s selective about whom it attacks, it will test their ability to stick together â€“ as the insatiable menace tries to tear them apart!","Ray Wise, Jack Taggart, Sr., Jonathan Breck, The Creeper, Nicki Aycox, Minxie Hayes, Eric Nenninger, Scott 'Scotty' Braddock, Marieh Delfino, Rhonda Truitt, Al Santos, Dante Belasco, Tom Tarantini, Coach Dwayne Barnes, Josh Hammond, Jake Spencer, Luke Edwards, Jack Taggart, Jr.",Jeepers Creepers 2, Released, English,25000000,119923801,AU
18,Jeepers Creepers 3,9/26/2017,49,"Horror, Mystery, Thriller","Taking place on the last day of the Creeperâ€™s twenty-three-day feeding frenzy, as the skeptical Sergeant Tubbs teams up with a task force hellbent on destroying the Creeper for good. The Creeper fights back in gory glory as its enemies grow closer than ever before to learning the secret of its dark origins.","Stan Shaw, Sheriff Tashtego, Gabrielle Haugh, Addison Brandon, Jonathan Breck, The Creeper, Brandon Smith, Sgt. David Tubbs, Meg Foster, Gaylen Brandon, Jordan Salloum, Kenny Brandon, Joyce Giraud, Deputy Dana Lang, Chester Rushing, Buddy Hooks, Jason Bayle, Cal Hooks",Jeepers Creepers 3, Released, English,6200000,3600000,US
18,Jeepers Creepers Returns,5/26/2023,0,Horror,"An evil warlock summons the Creeper from the bounds of hell to slay on earth Every 23 years for 23 days, but he also needs to eat and refresh his flesh Or he will loose his immortality forever.","Rui Constantino, Mayor James, Miguel D. Dias, Hunter Savage, Alexander Sunflower, The Creeper, Yoshida Imatae, Warlock", Jeepers Creepers O Regresso, In Production, English,20000,1240261.6,PT
18,Jeepers Creepers: Reborn,9/22/2022,57,"Horror, Thriller, Mystery","Forced to travel with her boyfriend to a horror festival, Laine begins to experience disturbing visions associated with the urban legend of The Creeper. As the festival arrives and the blood-soaked entertainment builds to a frenzy, she becomes the center of it while something unearthly has been summoned.","Sydney Craven, Laine, Imran Adams, Chase, Jarreau Benjamin, The Creeper, Matt Barkley, Jamie, Peter Brooke, Stu, Ocean Navarro, Carrie, Gary Graham, Ronald, Gabriel Freilich, Sam, Terry Bird, Officer Edwards",Jeepers Creepers: Reborn, Released, English,5000000,5954938,AU
19,John Wick,11/26/2014,74,"Action, Thriller",Ex-hitman John Wick comes out of retirement to track down the gangsters that took everything from him.,"Keanu Reeves, John Wick, Michael Nyqvist, Viggo Tarasov, Ian McShane, Winston, John Leguizamo, Aurelio, Willem Dafoe, Marcus, Alfie Allen, Iosef Tarasov, Dean Winters, Avi, Adrianne Palicki, Ms. Perkins, Lance Reddick, Hotel Manager / Charon",John Wick, Released, English,30000000,75958800,AU
19,John Wick: Chapter 2,5/18/2017,73,"Action, Thriller, Crime","John Wick is forced out of retirement by a former associate looking to seize control of a shadowy international assassinsâ€™ guild. Bound by a blood oath to aid him, Wick travels to Rome and does battle against some of the worldâ€™s most dangerous killers.","Keanu Reeves, John Wick, Common, Cassian, Ian McShane, Winston, Laurence Fishburne, Bowery King, Riccardo Scamarcio, Santino D'Antonio, Ruby Rose, Ares, Lance Reddick, Charon, Peter Stormare, Abram Tarasov, Bridget Moynahan, Helen Wick",John Wick: Chapter 2, Released, English,40000000,171539887,AU
19,John Wick: Chapter 3 - Parabellum,5/16/2019,74,"Action, Thriller, Crime","Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassinâ€™s guild, the High Table, John Wick is excommunicado, but the worldâ€™s most ruthless hit men and women await his every turn.","Keanu Reeves, John Wick, Halle Berry, Sofia, Ian McShane, Winston, Laurence Fishburne, Bowery King, Mark Dacascos, Zero, Asia Kate Dillon, Adjudicator, Lance Reddick, Charon, Anjelica Huston, Director, Tobias Segal, Earl",John Wick: Chapter 3 - Parabellum, Released, English,55000000,326709727,AU
19,John Wick: Chapter 4,3/23/2023,80,"Action, Thriller, Crime","With the price on his head ever increasing, John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes.","Keanu Reeves, John Wick, Donnie Yen, Caine, Bill SkarsgÃ¥rd, Marquis de Gramont, Ian McShane, Winston, Laurence Fishburne, Bowery King, Lance Reddick, Charon, Clancy Brown, The Harbinger, Hiroyuki Sanada, Shimazu, Shamier Anderson, Mr Nobody",John Wick: Chapter 4, Released, English,100000000,351349364,AU
20,Jurassic World,6/11/2015,67,"Action, Adventure, Science Fiction, Thriller","Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.","Chris Pratt, Owen Grady, Bryce Dallas Howard, Claire Dearing, Ty Simpkins, Gray Mitchell, Nick Robinson, Zach Mitchell, Vincent D'Onofrio, Vic Hoskins, BD Wong, Dr. Henry Wu, Omar Sy, Barry SembÃ¨ne, Jake Johnson, Lowery Cruthers, Irrfan Khan, Simon Masrani",Jurassic World, Released, English,215000000,1669963641,AU
20,Jurassic World Dominion,6/9/2022,69,"Adventure, Action, Science Fiction","Four years after the destruction of Isla Nublar, Biosyn operatives attempt to track down Maisie Lockwood, while Dr Ellie Sattler investigates a genetically engineered swarm of giant insects.","Chris Pratt, Owen Grady, Bryce Dallas Howard, Claire Dearing, Laura Dern, Dr. Ellie Sattler, Jeff Goldblum, Dr. Ian Malcolm, Sam Neill, Dr. Alan Grant, DeWanda Wise, Kayla Watts, Mamoudou Athie, Ramsay Cole, Isabella Sermon, Maisie Lockwood, Campbell Scott, Lewis Dodgson",Jurassic World Dominion, Released, English,165000000,1001978080,AU
20,Jurassic World: Fallen Kingdom,6/21/2018,66,"Action, Adventure, Science Fiction, Thriller","When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.","Chris Pratt, Owen Grady, Bryce Dallas Howard, Claire Dearing, Rafe Spall, Eli Mills, Toby Jones, Mr. Eversoll, Ted Levine, Ken Wheatley, BD Wong, Dr. Henry Wu, Jeff Goldblum, Dr. Ian Malcolm, Justice Smith, Franklin Webb, Daniella Pineda, Zia Rodriguez",Jurassic World: Fallen Kingdom, Released, English,170000000,1308323302,AU
21,Kill Bill: The Whole Bloody Affair,3/27/2011,80,"Action, Thriller, Crime","An assassin is shot and almost killed by her ruthless employer, Bill, and other members of their assassination circle â€“ but she lives to plot her vengeance.  Kill Bill: The Whole Bloody Affair is a complete edit of the two-part martial arts action films Kill Bill: Vol. 1 and Kill Bill: Vol. 2. The film was originally scheduled to be released as one part. However, due to the film's over 4 hour running time, it was split into two parts.","Uma Thurman, The Bride / Beatrix Kiddo (Black Mamba) / Mommy, Lucy Liu, O-Ren Ishii (Cottonmouth), Vivica A. Fox, Vernita Green (Copperhead), Michael Madsen, Budd (Sidewinder), Daryl Hannah, Elle Driver (California Mountain Snake), David Carradine, Bill (Snake Charmer), Shin'ichi Chiba, Hattori Hanzo, Julie Dreyfus, Sofie Fatale, Chiaki Kuriyama, Gogo Yubari",Kill Bill: The Whole Bloody Affair, Released, English,55000000,275391818.8,US
21,Kill Bill: Vol. 1,10/16/2003,80,"Action, Crime","An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle â€“ but she lives to plot her vengeance.","Uma Thurman, Beatrix ""The Bride"" Kiddo, Lucy Liu, O-Ren Ishii, Vivica A. Fox, Vernita Green, Daryl Hannah, Elle Driver, David Carradine, Bill, Michael Madsen, Budd, Julie Dreyfus, Sofie Fatale, Chiaki Kuriyama, Gogo Yubari, Shin'ichi Chiba, Hattori Hanzo",Kill Bill: Vol. 1, Released, English,30000000,180906076,AU
21,Kill Bill: Vol. 2,4/22/2004,79,"Action, Crime, Thriller","The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do â€¦ but kill Bill.","Uma Thurman, Beatrix ""The Bride"" Kiddo, David Carradine, Bill, Daryl Hannah, Elle Driver, Michael Madsen, Budd, Gordon Liu Chia-hui, Pai Mei, Michael Parks, Esteban Vihaio, Perla Haney-Jardine, B.B. Kiddo, Larry Bishop, Larry Gomez, Samuel L. Jackson, Rufus",Kill Bill: Vol. 2, Released, English,30000000,152159461,AU
22,Kung Fu Panda,6/26/2008,72,"Action, Adventure, Animation, Family, Comedy","When the Valley of Peace is threatened, lazy Po the panda discovers his destiny as the ""chosen one"" and trains to become a kung fu hero, but transforming the unsleek slacker into a brave warrior won't be easy. It's up to Master Shifu and the Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- to give it a try.","Jack Black, Po (voice), Dustin Hoffman, Shifu (voice), Angelina Jolie, Master Tigress (voice), Jackie Chan, Master Monkey (voice), Lucy Liu, Master Viper (voice), Seth Rogen, Mantis (voice), David Cross, Crane (voice), Ian McShane, Tai Lung (voice), Randall Duk Kim, Oogway (voice)",Kung Fu Panda, Released, English,130000000,631910531,AU
22,Kung Fu Panda 2,6/23/2011,69,"Animation, Family","Po is now living his dream as The Dragon Warrior, protecting the Valley of Peace alongside his friends and fellow kung fu masters, The Furious Five - Tigress, Crane, Mantis, Viper and Monkey. But Poâ€™s new life of awesomeness is threatened by the emergence of a formidable villain, who plans to use a secret, unstoppable weapon to conquer China and destroy kung fu. It is up to Po and The Furious Five to journey across China to face this threat and vanquish it. But how can Po stop a weapon that can stop kung fu? He must look to his past and uncover the secrets of his mysterious origins; only then will he be able to unlock the strength he needs to succeed.","Jack Black, Po (voice), Angelina Jolie, Tigress (voice), Dustin Hoffman, Shifu (voice), Gary Oldman, Lord Shen (voice), Jackie Chan, Monkey (voice), Lucy Liu, Viper (voice), Seth Rogen, Mantis (voice), David Cross, Crane (voice), Michelle Yeoh, The Soothsayer (voice)",Kung Fu Panda 2, Released, English,150000000,664837547,AU
22,Kung Fu Panda 3,3/24/2016,69,"Action, Adventure, Animation, Comedy, Family","Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to his home.","Jack Black, Po (voice), Bryan Cranston, Li Shan (voice), Dustin Hoffman, Shifu (voice), Angelina Jolie, Tigress (voice), J.K. Simmons, Kai (voice), Jackie Chan, Monkey (voice), Seth Rogen, Mantis (voice), Lucy Liu, Viper (voice), David Cross, Crane (voice)",Kung Fu Panda 3, Released, English,140000000,521170825,AU
23,Mad Max,4/12/1979,67,"Adventure, Action, Thriller, Science Fiction","In the ravaged near future, a savage motorcycle gang rules the road. Terrorizing innocent civilians while tearing up the streets, the ruthless gang laughs in the face of a police force hell-bent on stopping them. But they underestimate one officer: Max Rockatansky. And when the bikers brutalize Max's best friend and family, they send him into a mad frenzy that leaves him with only one thing left in the world to live for â€“ revenge!","Mel Gibson, Max Rockatansky, Joanne Samuel, Jessie Rockatansky, Hugh Keays-Byrne, Toecutter, Steve Bisley, Jim Goose, Main Force Patrol Officer, Tim Burns, Johnny the Boy, Roger Ward, Fifi, Lisa Aldenhoven, Nurse, David Bracks, Mudguts, Bertrand Cadart, Clunk",Mad Max, Released, English,200000,99750000,AU
23,Mad Max 2,12/24/1981,74,"Adventure, Action, Thriller, Science Fiction","Max Rockatansky returns as the heroic loner who drives the dusty roads of a postapocalyptic Australian Outback in an unending search for gasoline. Arrayed against him and the other scraggly defendants of a fuel-depot encampment are the bizarre warriors commanded by the charismatic Lord Humungus, a violent leader whose scruples are as barren as the surrounding landscape.","Mel Gibson, Max Rockatansky, Bruce Spence, The Gyro Captain, Michael Preston, Pappagallo, Max Phipps, The Toadie, Vernon Wells, Wez, Kjell Nilsson, The Humungus, Emil Minty, The Feral Kid, Virginia Hey, Warrior Woman, William Zappa, Zetta",Mad Max 2, Released, English,2000000,24600832,AU
23,Mad Max: Fury Road,5/14/2015,76,"Action, Adventure, Science Fiction","An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order.","Tom Hardy, Max Rockatansky, Charlize Theron, Imperator Furiosa, Nicholas Hoult, Nux, Hugh Keays-Byrne, Immortan Joe, Riley Keough, Capable, ZoÃ« Kravitz, Toast the Knowing, Rosie Huntington-Whiteley, The Splendid Angharad, Abbey Lee, The Dag, Courtney Eaton, Cheedo the Fragile",Mad Max: Fury Road, Released, English,150000000,365769378,AU
24,Mission: Impossible,6/26/1996,70,"Adventure, Action, Thriller","When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the No. 1 suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score.","Tom Cruise, Ethan Hunt, Jon Voight, Jim Phelps, Henry Czerny, Eugene Kittridge, Emmanuelle BÃ©art, Claire Phelps, Ving Rhames, Luther Stickell, Kristin Scott Thomas, Sarah Davies, Vanessa Redgrave, Max Mitsopolis, Jean Reno, Franz Krieger, Emilio Estevez, Jack Harmon (uncredited)",Mission: Impossible, Released, English,80000000,457697994,AU
24,Mission: Impossible - Dead Reckoning Part One,7/14/2023,0,"Adventure, Action, Thriller",The seventh installment of the Mission: Impossible franchise.,"Tom Cruise, Ethan Hunt, Rebecca Ferguson, Ilsa Faust, Simon Pegg, Benjamin 'Benji' Dunn, Ving Rhames, Luther Stickell, Hayley Atwell, Grace, Esai Morales, , Vanessa Kirby, The White Widow, Pom Klementieff, , Henry Czerny, Eugene Kittridge",Mission: Impossible - Dead Reckoning Part One, Post Production, English,290000000,1240261.6,US
24,Mission: Impossible - Fallout,8/2/2018,74,"Action, Adventure","When an IMF mission ends badly, the world is faced with dire consequences. As Ethan Hunt takes it upon himself to fulfill his original briefing, the CIA begin to question his loyalty and his motives. The IMF team find themselves in a race against time, hunted by assassins while trying to prevent a global catastrophe.","Tom Cruise, Ethan Hunt, Henry Cavill, August Walker, Ving Rhames, Luther Stickell, Simon Pegg, Benjamin 'Benji' Dunn, Rebecca Ferguson, Ilsa Faust, Sean Harris, Solomon Lane, Angela Bassett, Erika Sloane, Vanessa Kirby, The White Widow, Michelle Monaghan, Julia",Mission: Impossible - Fallout, Released, English,178000000,791657398,AU
24,Mission: Impossible - Ghost Protocol,12/15/2011,71,"Action, Thriller, Adventure","Ethan Hunt and his team are racing against time to track down a dangerous terrorist named Hendricks, who has gained access to Russian nuclear launch codes and is planning a strike on the United States. An attempt to stop him ends in an explosion causing severe destruction to the Kremlin and the IMF to be implicated in the bombing, forcing the President to disavow them. No longer being aided by the government, Ethan and his team chase Hendricks around the globe, although they might still be too late to stop a disaster.","Tom Cruise, Ethan Hunt, Paula Patton, Jane Carter, Simon Pegg, Benjamin 'Benji' Dunn, Jeremy Renner, William Brandt, Michael Nyqvist, Kurt Hendricks, Vladimir Mashkov, Anatoly Sidorov, Samuli Edelmann, Marius Wistrom, Ivan Shvedoff, Leonid Lisenker, Anil Kapoor, Brij Nath",Mission: Impossible - Ghost Protocol, Released, English,145000000,694713380,AU
24,Mission: Impossible - Rogue Nation,7/30/2015,72,"Action, Adventure","Ethan and team take on their most impossible mission yetâ€”eradicating 'The Syndicate', an International and highly-skilled rogue organization committed to destroying the IMF.","Tom Cruise, Ethan Hunt, Jeremy Renner, William Brandt, Simon Pegg, Benjamin 'Benji' Dunn, Rebecca Ferguson, Ilsa Faust, Ving Rhames, Luther Stickell, Sean Harris, Solomon Lane, Simon McBurney, Atlee, Zhang Jingchu, Lauren, Tom Hollander, Prime Minister of the United Kingdom",Mission: Impossible - Rogue Nation, Released, English,150000000,682716636,AU
24,Mission: Impossible II,6/1/2000,61,"Adventure, Action, Thriller","With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.","Tom Cruise, Ethan Hunt, Dougray Scott, Sean Ambrose, Thandiwe Newton, Nyah Nordoff-Hall, Ving Rhames, Luther Stickell, Richard Roxburgh, Hugh Stamp, John Polson, Billy Baird, Brendan Gleeson, John C. McCloy, Anthony Hopkins, Mission Commander Swanbeck (Uncredited), Rade Å erbedÅ¾ija, Dr. Nekhorvich",Mission: Impossible II, Released, English,125000000,546388105,AU
24,Mission: Impossible III,5/4/2006,67,"Adventure, Action, Thriller","Retired from active duty to train new IMF agents, Ethan Hunt is called back into action to confront sadistic arms dealer, Owen Davian. Hunt must try to protect his girlfriend while working with his new team to complete the mission.","Tom Cruise, Ethan Hunt, Philip Seymour Hoffman, Owen Davian, Ving Rhames, Luther Stickell, Billy Crudup, John Musgrave, Michelle Monaghan, Julia Meade, Jonathan Rhys Meyers, Declan Gormley, Keri Russell, Lindsey Farris, Maggie Q, Zhen Lei, Laurence Fishburne, Theodore Brassel",Mission: Impossible III, Released, English,150000000,399387745,AU
25,Paranormal Activity,12/3/2009,60,"Horror, Mystery","After a young, middle-class couple moves into what seems like a typical suburban house, they become increasingly disturbed by a presence that may or may not be demonic but is certainly the most active in the middle of the night.  Followed by five terrifying installments in the franchise, this is the original found-footage shocker that started it all.","Katie Featherston, Katie, Micah Sloat, Micah, Mark Fredrichs, The Psychic, Amber Armstrong, Amber, Ashley Palmer, Diane, Crystal Cartwright, Exorcism Nanny (uncredited), Spencer Marks, Dr. Johann Averies (uncredited), Randy McDowell, Lt. Randy Hudson (uncredited), James Piper, Richard (uncredited)",Paranormal Activity, Released, English,450000,194183034,AU
25,Paranormal Activity 2,10/21/2010,57,"Horror, Mystery, Fantasy","Days after welcoming a newborn baby, Dan and Kristi Rey return home one day to find their house ransacked with seemingly no explanation. Their fear forces them to put in security cameras, which begin to capture strange activity around the house.","Sprague Grayden, Kristi Rey, Brian Boland, Daniel Rey, Molly Ephraim, Ali Rey, Katie Featherston, Katie, Micah Sloat, Micah, Seth Ginsberg, Brad, Vivis Cortez, Martine, William Juan Prieto, Hunter Rey, Jackson Xenia Prieto, Hunter Rey",Paranormal Activity 2, Released, English,3000000,177512032,AU
25,Paranormal Activity 3,10/20/2011,59,"Horror, Mystery","In 1988, young sisters Katie and Kristi befriend an invisible entity who resides in their home.","Katie Featherston, Katie, Sprague Grayden, Kristi Rey, Lauren Bittner, Julie, Christopher Nicholas Smith, Dennis, Chloe Csengery, Young Katie, Jessica Tyler Brown, Young Kristi, Marilyn Alex, Creepy Lady, Dustin Ingram, Randy Rosen, Jessica Berger, Kid",Paranormal Activity 3, Released, English,5000000,207039844,AU
25,Paranormal Activity 4,10/18/2012,54,Horror,"It has been five years since the disappearance of Katie and Hunter, and a suburban family witness strange events in their neighborhood when a woman and a mysterious child move in.","Katie Featherston, Katie, Kathryn Newton, Alex, Matt Shively, Ben, Aiden Lovekamp, Wyatt, Brady Allen, Robbie, Stephen Dunham, Doug, Alexondra Lee, Holly, Georgica Pettus, Sarah, Alisha Boe, Tara",Paranormal Activity 4, Released, English,5000000,142817992,AU
25,Paranormal Activity: Next of Kin,10/29/2021,62,"Horror, Mystery, Thriller","Margot, a documentary filmmaker, heads to a secluded Amish community in the hopes of learning about her long-lost mother and extended family. Following a string of strange occurrences and discoveries, she comes to realize this community may not be what it seems.","Emily Bader, Margot, Ari Notartomaso, Clara, Alexa Shae Niziak, Mary, Dan Lippert, Dale, Kyli Zion, Asmodeus, Jaye Ayres-Brown, Samuel, Wesley Han, Jeremy, Emerald Rose Sullivan, Kendra, Roland Buck III, Chris",Paranormal Activity: Next of Kin, Released, English,89600000,500625176.2,AU
25,Paranormal Activity: The Ghost Dimension,10/22/2015,53,"Horror, Thriller","Using a special camera that can see spirits, a family must protect their daughter from an evil entity with a sinister plan.","Cara Pifko, Laura, Olivia Taylor Dudley, Skyler, Brit Shaw, Emily, Chloe Csengery, Katie, Chris J. Murray, Ryan, Ivy George, Leila, Dan Gill, Mike, Jessica Tyler Brown, Kristi, Michael Krawic, Father Todd",Paranormal Activity: The Ghost Dimension, Released, English,10000000,77959374,AU
25,Paranormal Activity: The Marked Ones,1/30/2014,54,"Horror, Thriller","Seventeen-year-old Jesse has been hearing terrifying sounds coming from his neighborâ€™s apartment, but when he turns on his camera and sets out to uncover their source, he encounters an ancient evil that wonâ€™t rest until itâ€™s claimed his very soul.","Andrew Jacobs, Jesse Arista, Jorge Diaz, Hector, Gabrielle Walsh, Marisol Vargas, RenÃ©e Victor, Irma Arista, Carlos Pratts, Oscar Lopez, Noemi Gonzalez, Evette Arista, David Saucedo, Cesar Arista, Gloria Sandoval, Ana Sanchez, Katie Featherston, Katie",Paranormal Activity: The Marked Ones, Released, English,5000000,90904854,AU
25,Paranormal Activity: Tokyo Night,11/20/2010,60,"Horror, Thriller","Koichi takes care of his sister, who has recently returned from a trip abroad in the United States as she is not well. While caring for her, he records evidence of ghosts in their home.","Aoi Nakamura, Koichi Yamano, Noriko Aoyama, Haruka Yamano, Kosuke Kujirai, Jun Nagoshi, Ayako Yoshitani, Kure Misuzu, Kazuyoshi Tsumura, Shigeyuki Yamano, Maaya Morinaga, Mai Yaguchi, TÅze Yamada, Exorcist, Shinji Matsubayashi, Exorcist's Assistant", ãƒ‘ãƒ©ãƒŽãƒ¼ãƒžãƒ«ãƒ»ã‚¢ã‚¯ãƒ†ã‚£ãƒ“ãƒ†ã‚£ ç¬¬2ç«  TOKYO NIGHT, Released, Japanese,1350000,4160000,JP
26,Pirates of the Caribbean: At World's End,5/24/2007,72,"Adventure, Fantasy, Action","Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems.","Johnny Depp, Jack Sparrow, Orlando Bloom, Will Turner, Keira Knightley, Elizabeth Swann, Geoffrey Rush, Hector Barbossa, Stellan SkarsgÃ¥rd, William ""Bootstrap Bill"" Turner, Chow Yun-fat, Sao Feng, Bill Nighy, Davy Jones, Jack Davenport, James Norrington, Kevin McNally, Joshamee Gibbs",Pirates of the Caribbean: At World's End, Released, English,300000000,961000000,AU
26,Pirates of the Caribbean: Dead Man's Chest,7/6/2006,73,"Adventure, Fantasy, Action",Captain Jack Sparrow works his way out of a blood debt with the ghostly Davy Jones to avoid eternal damnation.,"Johnny Depp, Jack Sparrow, Orlando Bloom, Will Turner, Keira Knightley, Elizabeth Swann, Stellan SkarsgÃ¥rd, William ""Bootstrap Bill"" Turner, Bill Nighy, Davy Jones, Jack Davenport, James Norrington, Kevin McNally, Joshamee Gibbs, Jonathan Pryce, Weatherby Swann, Lee Arenberg, Pintel",Pirates of the Caribbean: Dead Man's Chest, Released, English,200000000,1065659812,AU
26,Pirates of the Caribbean: Dead Men Tell No Tales,5/25/2017,66,"Adventure, Fantasy, Action","Thrust into an all-new adventure, a down-on-his-luck Capt. Jack Sparrow feels the winds of ill-fortune blowing even more strongly when deadly ghost sailors led by his old nemesis, the evil Capt. Salazar, escape from the Devil's Triangle. Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, but to find it, he must forge an uneasy alliance with a brilliant and beautiful astronomer and a headstrong young man in the British navy.","Johnny Depp, Jack Sparrow, Javier Bardem, Armando Salazar, Geoffrey Rush, Hector Barbossa, Brenton Thwaites, Henry Turner, Kaya Scodelario, Carina Smyth, Kevin McNally, Joshamee Gibbs, Golshifteh Farahani, Shansa, David Wenham, Scarfield, Stephen Graham, Scrum",Pirates of the Caribbean: Dead Men Tell No Tales, Released, English,230000000,794861794,AU
26,Pirates of the Caribbean: On Stranger Tides,5/19/2011,65,"Adventure, Fantasy, Action","Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.","Johnny Depp, Jack Sparrow, PenÃ©lope Cruz, Angelica, Geoffrey Rush, Hector Barbossa, Ian McShane, Edward ""Blackbeard"" Teach, Kevin McNally, Joshamee Gibbs, Sam Claflin, Philip, Astrid BergÃ¨s-Frisbey, Syrena, Stephen Graham, Scrum, Keith Richards, Captain Teague",Pirates of the Caribbean: On Stranger Tides, Released, English,379000000,1045713802,AU
26,Pirates of the Caribbean: The Curse of the Black Pearl,9/11/2003,78,"Adventure, Fantasy, Action","Jack Sparrow, a freewheeling 18th-century pirate, quarrels with a rival pirate bent on pillaging Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her.","Johnny Depp, Jack Sparrow, Orlando Bloom, Will Turner, Keira Knightley, Elizabeth Swann, Geoffrey Rush, Hector Barbossa, Jack Davenport, James Norrington, Jonathan Pryce, Weatherby Swann, Lee Arenberg, Pintel, Mackenzie Crook, Ragetti, Damian O'Hare, Gillette",Pirates of the Caribbean: The Curse of the Black Pearl, Released, English,140000000,655011224,AU
